,press_location_r,press_location_c,FA_sum,feature_d_FA_sum,feature_SFA_x,feature_SFA_y,feature_SFA_z,feature_dSA_x,feature_dSA_y,feature_dSA_z,feature_FA_event,feature_SA_event_x,feature_SA_event_y,feature_SA_event_z,finger,section,milliseconds,Sample Index
16459,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7551.0,1097.0
16460,2.4,1.2999999999999998,317.0,0.0,-0.1167192429022082,0.22082018927444794,-0.42586750788643535,-2.0,-2.0,-1.0,0.0,0.0,0.0,0.0,1.0,2.0,7551.0,1097.0
16461,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,7551.0,1097.0
16462,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,7551.0,1097.0
16463,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,7551.0,1097.0
16464,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,7551.0,1097.0
16465,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,7551.0,1097.0
16466,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,7551.0,1097.0
16467,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,7551.0,1097.0
16468,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,7551.0,1097.0
16469,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,7551.0,1097.0
16470,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7559.0,1098.0
16471,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7559.0,1098.0
16472,0.3999999999999999,0.5,247.0,-1.0,-0.10526315789473684,0.1902834008097166,0.016194331983805668,1.0,-1.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,7559.0,1098.0
16473,1.5,1.5,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7559.0,1098.0
16474,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7559.0,1098.0
16475,2.4,1.2999999999999998,316.0,-1.0,-0.11392405063291139,0.22151898734177214,-0.4240506329113924,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,7559.0,1098.0
16476,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,7559.0,1098.0
16477,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,7559.0,1098.0
16478,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,7559.0,1098.0
16479,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,7559.0,1098.0
16480,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,7559.0,1098.0
16481,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,7559.0,1098.0
16482,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,7559.0,1098.0
16483,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,7559.0,1098.0
16484,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,7559.0,1098.0
16485,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7565.0,1099.0
16486,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7565.0,1099.0
16487,0.3999999999999999,0.5,246.0,-1.0,-0.10569105691056911,0.18699186991869918,0.028455284552845527,0.0,-1.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,7565.0,1099.0
16488,1.5,1.5,0.0,0.0,0.0,0.0,0.0,-1.0,2.0,-2.0,0.0,0.0,0.0,0.0,1.0,0.0,7565.0,1099.0
16489,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7565.0,1099.0
16490,2.4,1.2999999999999998,316.0,0.0,-0.11392405063291139,0.21835443037974683,-0.43354430379746833,0.0,-1.0,-3.0,0.0,0.0,0.0,0.0,1.0,2.0,7565.0,1099.0
16491,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,7565.0,1099.0
16492,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,7565.0,1099.0
16493,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,7565.0,1099.0
16494,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,7565.0,1099.0
16495,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,7565.0,1099.0
16496,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,7565.0,1099.0
16497,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,7565.0,1099.0
16498,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,7565.0,1099.0
16499,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,7565.0,1099.0
16500,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7573.0,1100.0
16501,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7573.0,1100.0
16502,0.3999999999999999,0.5,245.0,-1.0,-0.11020408163265306,0.1836734693877551,0.024489795918367346,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,2.0,7573.0,1100.0
16503,1.5,1.5,0.0,0.0,0.0,0.0,0.0,2.0,-1.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,7573.0,1100.0
16504,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7573.0,1100.0
16505,2.4,1.2999999999999998,317.0,1.0,-0.11041009463722397,0.22397476340694006,-0.43217665615141954,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,7573.0,1100.0
16506,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,7573.0,1100.0
16507,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,7573.0,1100.0
16508,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,7573.0,1100.0
16509,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,7573.0,1100.0
16510,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,7573.0,1100.0
16511,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,7573.0,1100.0
16512,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,7573.0,1100.0
16513,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,7573.0,1100.0
16514,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,7573.0,1100.0
16515,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7580.0,1101.0
16516,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7580.0,1101.0
16517,0.3999999999999999,0.5,244.0,-1.0,-0.11475409836065574,0.1885245901639344,0.028688524590163935,-1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,7580.0,1101.0
16518,1.5,1.5,0.0,0.0,0.0,0.0,0.0,2.0,1.0,-2.0,0.0,0.0,0.0,0.0,1.0,0.0,7580.0,1101.0
16519,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7580.0,1101.0
16520,2.4,1.2999999999999998,316.0,-1.0,-0.12025316455696203,0.22151898734177214,-0.43670886075949367,-3.0,-1.0,-1.0,0.0,0.0,0.0,0.0,1.0,2.0,7580.0,1101.0
16521,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,7580.0,1101.0
16522,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,7580.0,1101.0
16523,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,7580.0,1101.0
16524,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,7580.0,1101.0
16525,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,7580.0,1101.0
16526,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,7580.0,1101.0
16527,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,7580.0,1101.0
16528,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,7580.0,1101.0
16529,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,7580.0,1101.0
16530,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7586.0,1102.0
16531,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7586.0,1102.0
16532,0.3999999999999999,0.5,244.0,0.0,-0.10245901639344263,0.19262295081967212,0.040983606557377046,3.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,7586.0,1102.0
16533,1.5,1.5,0.0,0.0,0.0,0.0,0.0,1.0,2.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,7586.0,1102.0
16534,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7586.0,1102.0
16535,2.4,1.2999999999999998,315.0,-1.0,-0.12380952380952381,0.2222222222222222,-0.4380952380952381,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,7586.0,1102.0
16536,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,7586.0,1102.0
16537,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,7586.0,1102.0
16538,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,7586.0,1102.0
16539,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,7586.0,1102.0
16540,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,7586.0,1102.0
16541,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,7586.0,1102.0
16542,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,7586.0,1102.0
16543,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,7586.0,1102.0
16544,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,7586.0,1102.0
16545,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7593.0,1103.0
16546,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7593.0,1103.0
16547,0.3999999999999999,0.5,244.0,0.0,-0.10245901639344263,0.1885245901639344,0.04918032786885246,0.0,-1.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,7593.0,1103.0
16548,1.5,1.5,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,7593.0,1103.0
16549,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7593.0,1103.0
16550,2.4,1.2999999999999998,315.0,0.0,-0.12063492063492064,0.2253968253968254,-0.44126984126984126,1.0,1.0,-1.0,0.0,0.0,0.0,0.0,1.0,2.0,7593.0,1103.0
16551,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,7593.0,1103.0
16552,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,7593.0,1103.0
16553,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,7593.0,1103.0
16554,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,7593.0,1103.0
16555,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,7593.0,1103.0
16556,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,7593.0,1103.0
16557,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,7593.0,1103.0
16558,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,7593.0,1103.0
16559,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,7593.0,1103.0
16560,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7600.0,1104.0
16561,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7600.0,1104.0
16562,0.3999999999999999,0.5,244.0,0.0,-0.10245901639344263,0.20081967213114754,0.036885245901639344,0.0,3.0,-3.0,0.0,0.0,0.0,0.0,0.0,2.0,7600.0,1104.0
16563,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7600.0,1104.0
16564,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7600.0,1104.0
16565,2.4,1.2999999999999998,314.0,-1.0,-0.1178343949044586,0.22611464968152867,-0.445859872611465,1.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,2.0,7600.0,1104.0
16566,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,7600.0,1104.0
16567,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,7600.0,1104.0
16568,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,7600.0,1104.0
16569,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,7600.0,1104.0
16570,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,7600.0,1104.0
16571,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,7600.0,1104.0
16572,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,7600.0,1104.0
16573,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,7600.0,1104.0
16574,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,7600.0,1104.0
16575,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7608.0,1105.0
16576,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7608.0,1105.0
16577,0.3999999999999999,0.5,247.0,3.0,-0.10931174089068826,0.20242914979757085,0.02834008097165992,-2.0,1.0,-2.0,0.0,0.0,0.0,0.0,0.0,2.0,7608.0,1105.0
16578,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7608.0,1105.0
16579,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7608.0,1105.0
16580,2.4,1.2999999999999998,313.0,-1.0,-0.11182108626198083,0.23322683706070288,-0.44089456869009586,2.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,7608.0,1105.0
16581,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,7608.0,1105.0
16582,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,7608.0,1105.0
16583,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,7608.0,1105.0
16584,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,7608.0,1105.0
16585,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,7608.0,1105.0
16586,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,7608.0,1105.0
16587,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,7608.0,1105.0
16588,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,7608.0,1105.0
16589,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,7608.0,1105.0
16590,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7614.0,1106.0
16591,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7614.0,1106.0
16592,0.3999999999999999,0.5,248.0,1.0,-0.10887096774193548,0.20161290322580644,0.028225806451612902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,7614.0,1106.0
16593,1.5,1.5,0.0,0.0,0.0,0.0,0.0,-2.0,-1.0,-2.0,0.0,0.0,0.0,0.0,1.0,0.0,7614.0,1106.0
16594,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7614.0,1106.0
16595,2.4,1.2999999999999998,313.0,0.0,-0.11501597444089456,0.23003194888178913,-0.43769968051118213,-1.0,-1.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,7614.0,1106.0
16596,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,7614.0,1106.0
16597,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,7614.0,1106.0
16598,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,7614.0,1106.0
16599,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,7614.0,1106.0
16600,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,7614.0,1106.0
16601,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,7614.0,1106.0
16602,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,7614.0,1106.0
16603,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,7614.0,1106.0
16604,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,7614.0,1106.0
16605,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7621.0,1107.0
16606,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7621.0,1107.0
16607,0.3999999999999999,0.5,249.0,1.0,-0.10040160642570281,0.20080321285140562,0.0321285140562249,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,7621.0,1107.0
16608,1.5,1.5,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7621.0,1107.0
16609,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7621.0,1107.0
16610,2.4,1.2999999999999998,314.0,1.0,-0.11146496815286625,0.22929936305732485,-0.4299363057324841,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,7621.0,1107.0
16611,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,7621.0,1107.0
16612,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,7621.0,1107.0
16613,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,7621.0,1107.0
16614,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,7621.0,1107.0
16615,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,7621.0,1107.0
16616,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,7621.0,1107.0
16617,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,7621.0,1107.0
16618,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,7621.0,1107.0
16619,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,7621.0,1107.0
16620,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7628.0,1108.0
16621,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7628.0,1108.0
16622,0.3999999999999999,0.5,249.0,0.0,-0.10843373493975904,0.1927710843373494,0.024096385542168676,-2.0,-2.0,-2.0,0.0,0.0,0.0,0.0,0.0,2.0,7628.0,1108.0
16623,1.5,1.5,0.0,0.0,0.0,0.0,0.0,1.0,-2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,7628.0,1108.0
16624,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7628.0,1108.0
16625,2.4,1.2999999999999998,313.0,-1.0,-0.11182108626198083,0.2364217252396166,-0.43130990415335463,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,7628.0,1108.0
16626,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,7628.0,1108.0
16627,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,7628.0,1108.0
16628,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,7628.0,1108.0
16629,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,7628.0,1108.0
16630,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,7628.0,1108.0
